"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1853769558907322710","Wed Nov 06 11:56:57 +0000 2024","1","@_Banyoe Tom lembong is a great mind! Thx di up rekamannya. Jd bisa liat bagusnya speech Mr.Lembong. Kebayang klo fufufafa di tanya bgitu... mendadak koprol palingan","1854130850650341799","","_Banyoe","in","Jakarta, Indonesia","0","1","0","https://x.com/diarioranggila/status/1854130850650341799","562970625","diarioranggila"
"1854111944049090910","Wed Nov 06 11:56:35 +0000 2024","1","@vickotweet jawabane Flat. Khas ala Fufufafa pejabat Karbitan","1854130758262427958","","vickotweet","in","Nusantara","0","1","0","https://x.com/DjolaFix/status/1854130758262427958","174156881","DjolaFix"
"1854130707565838726","Wed Nov 06 11:56:23 +0000 2024","1","akal akalan syp dah si fufufafa ini mirip tawan","1854130707565838726","","","in","","0","0","0","https://x.com/fleuristiczee/status/1854130707565838726","1293460708621877248","fleuristiczee"
"1854130633510928703","Wed Nov 06 11:56:05 +0000 2024","3855","Malaysia 200 - 0 Fufufafa","1854130633510928703","","","in","","3","6","695","https://x.com/rockygerung_rg/status/1854130633510928703","1058697273809326080","rockygerung_rg"
"1853770445159575683","Wed Nov 06 11:55:27 +0000 2024","0","@DokterTifa @prabowo Pak @prabowo Sekalian tutup web/aplikasi judi online serta web/aplikasi porno/mesum juga prostitusi online. Kasihan anak bangsa bila terpapar hal negatif yang terstruktur sistematis &amp; masif khawatir menjadi seperti Fufufafa. Dan berantas penyakit lama bagi masyarakat narkoba","1854130471007068566","","DokterTifa","in","","0","0","0","https://x.com/Follow_5unnah/status/1854130471007068566","1819211232089722882","Follow_5unnah"
"1854130176889966941","Wed Nov 06 11:54:16 +0000 2024","0","Ya track record lah istilahnya. Kalau Mas Pram dibanding di debat saya bilang kalau antara saya dan RK berdua dibanding Mas Pram dia yang lebih hebat daripada kita berdua ujar Rano sebagaimana dikutip dari https://t.co/4ZnYF30Uvn Rabu (6/11/2024). #03JakartaMenyala https://t.co/UBwLFk8PIk","1854130176889966941","https://pbs.twimg.com/media/GbsxkGqa4AAQxfD.jpg","","in","","0","0","0","https://x.com/bukan_fufufafa_/status/1854130176889966941","1448884002186694658","bukan_fufufafa_"
"1854022077923361235","Wed Nov 06 11:53:51 +0000 2024","5","@nalar_logis @Dennysiregar7 @gibran_tweet Secara LOGIKA anda @nalar_logis lebih cerdas pinter dari samsul fufufafa Kalimat tulisan anda jauh lebih terperinci dan mudah dipahami daripada tulisan/cuitan fufufafa","1854130071348642169","","nalar_logis","in","","0","0","0","https://x.com/BPanoeroto69794/status/1854130071348642169","1736762717904773120","BPanoeroto69794"
"1853329227107713446","Wed Nov 06 11:53:36 +0000 2024","0","@Srik4ndiMuslim2 Lalu gunanya usut fufufafa ap?","1854130007267999921","","Srik4ndiMuslim2","in","","0","0","0","https://x.com/ryze2744/status/1854130007267999921","1741561448499945472","ryze2744"
"1854008569756352641","Wed Nov 06 11:39:22 +0000 2024","0","@jonnypengacara Yahudi pesek","1854126424237731866","","jonnypengacara","in","","0","0","0","https://x.com/Mershiseptieme/status/1854126424237731866","1703048303229984768","Mershiseptieme"
"1853978202181636592","Wed Nov 06 11:39:19 +0000 2024","0","@MardaniAliSera Kenapa ga minta dukungan penjilat2 fufufafa cok","1854126412438933724","","MardaniAliSera","in","","0","0","0","https://x.com/travelerwizzard/status/1854126412438933724","1735448896460271616","travelerwizzard"
"1853833681473048826","Wed Nov 06 11:39:09 +0000 2024","21","@H4T14K4LN4L42 @gibran_tweet @prabowo Ini lg pencitraan untuk apa? -Kampanye tp pemilu masih lama -Rehabilitasi nama tp percuma nama fufufafa gak bisa diperbaiki tp harus diadili dan dihukum subyeknya -Biar kelihatan kerja cerdas tp sudah terbukti IQ nya gak sampai 78 Jadi mau diapain aja tetep aja gitu ","1854126371498524935","","H4T14K4LN4L42","in","Gunong","0","2","1","https://x.com/hero_n_bhank/status/1854126371498524935","2166956144","hero_n_bhank"
"1853969479547727983","Wed Nov 06 11:39:08 +0000 2024","0","@gustavssondhela Memang iya...pemilik akun fufufafa itu milik anies basedan...kok. Siapa coba orang yg sanggup menghina prabowo depan orangnya (Ingat waktu debat 11/100) Sudahlah....anies...kau itu sampah.","1854126366624788905","","gustavssondhela","in","padang Pariaman -SUMBAR","0","0","0","https://x.com/PenjualSate69/status/1854126366624788905","1603635879603367936","PenjualSate69"
"1854080842651574455","Wed Nov 06 11:39:06 +0000 2024","1","@EEnesje23201 Apalagi di suruh pegang Susu pasti cepet si fufufafa","1854126356587823328","","EEnesje23201","in","Brunei","0","0","0","https://x.com/Amran_bin_Al/status/1854126356587823328","1637094881633120256","Amran_bin_Al"
"1854070558188818908","Wed Nov 06 11:38:35 +0000 2024","0","@KegloboganRaip fufufafa homophobic","1854126226832798099","","KegloboganRaip","in","","0","0","0","https://x.com/fzdzzn32/status/1854126226832798099","1095366299104960512","fzdzzn32"
"1853683582566580554","Wed Nov 06 11:38:14 +0000 2024","0","@fuckingdustbag Faktanya anies ga dateng ke acara itu sebelum menang jadi gubernur yang dateng kaya jokoway dan praboroy tetep disukai sama yang ngakunya ahokers merangkap ternak fufufafa.","1854126140321095763","","fuckingdustbag","in","","0","0","0","https://x.com/lampyriz/status/1854126140321095763","1687460276277538816","lampyriz"
"1854123369119334881","Wed Nov 06 11:37:26 +0000 2024","1","@pakmul63 Hapus Fufufafa hapus PSN hapus korupsi .. politik stabil. Nanti juga naik ...","1854125939330109494","","pakmul63","in","Ruwetnesia","0","1","0","https://x.com/wingkyp/status/1854125939330109494","205558958","wingkyp"
"1853654119480996314","Wed Nov 06 11:36:28 +0000 2024","0","@OposisiCerdas @siskaxiii si kontoll ini lewat trus dibrandaku...diakan ayah dari anak yg menggugat btas usia cawapres agar si fufufafa bisa melenggang... https://t.co/2Kg3RybWXl","1854125694458171592","https://pbs.twimg.com/media/GbstfkHa4AAa9k1.jpg","OposisiCerdas","in","","0","0","0","https://x.com/Masheilla94/status/1854125694458171592","1484450635307094017","Masheilla94"
"1854054284004057228","Wed Nov 06 11:36:18 +0000 2024","0","@IDGoonerscom Kalo bener lu beli 120 goblok sih investasi bodong","1854125655723794788","","IDGoonerscom","in","Taiwan","0","0","0","https://x.com/goetoezombie/status/1854125655723794788","1699795157242245121","goetoezombie"
"1854020079819833520","Wed Nov 06 11:36:10 +0000 2024","1","@PartaiSocmed Kalo FUFUFAFA sekubu apa ga satu kubu? Dibela atau ga dibela?","1854125619497316400","","PartaiSocmed","in","Sydney, New South Wales","0","0","0","https://x.com/kabwalansmua/status/1854125619497316400","1758403759712137216","kabwalansmua"
"1853691815557501054","Wed Nov 06 11:35:44 +0000 2024","0","@Mosthafavi @BudiBukanIntel Pendukung fufufafa emang dungu unlimited.","1854125511116763457","","Mosthafavi","in","","0","0","0","https://x.com/Farid_Mhd88/status/1854125511116763457","1753774522417991680","Farid_Mhd88"
"1854125473275781134","Wed Nov 06 11:35:35 +0000 2024","1245","Anjing rame banget feed gw klo up fufufafa atau hina hina gibran bajernya sama kuat yg pro sama kontra https://t.co/dEkEqrEGvU","1854125473275781134","https://pbs.twimg.com/media/GbstSq2aAAAa-e_.jpg","","in","","2","28","97","https://x.com/BudiBukanIntel/status/1854125473275781134","1794298849651212288","BudiBukanIntel"
"1854067324099404273","Wed Nov 06 11:35:34 +0000 2024","4","@geloraco Kemudian bicaralah PM Singapura ke si fufufafa : Heyyyy...selamat ya km udh jd Wapres pd hal km kan hny tamatan setara SMK di negara kami.... Dan si fufufafa pun menjawab : Iya semua atas jasa om aku yg di MK &amp; si mulyono tukang kayu. ","1854125467517043102","","geloraco","in","Indonesia","0","0","0","https://x.com/irwanstanjung/status/1854125467517043102","106480334","irwanstanjung"
"1853834467175223564","Wed Nov 06 11:35:32 +0000 2024","0","@H4T14K4LN4L42 @ListyoSigitP Masih percaya sama kapolri yg dari tatapan nya saja ga jauh beda dengan fufufafa","1854125461057708536","","H4T14K4LN4L42","in","","0","0","0","https://x.com/IdApaajah/status/1854125461057708536","1581114443466821633","IdApaajah"
"1854125185060016396","Wed Nov 06 11:34:26 +0000 2024","0","karena kasus fufufafa ini prabowo jadi keliatan mending jir padahal dua-duanya turunin aja sama-sama jelek","1854125185060016396","","","in","dnf","0","0","0","https://x.com/recurstech/status/1854125185060016396","1609898036846800896","recurstech"
"1854092350328644057","Wed Nov 06 11:34:13 +0000 2024","0","@imsreenivass @idextratime Coba tanya si monyet hitam Vini Jr","1854125128671735885","","imsreenivass","in","Taiwan","0","1","0","https://x.com/goetoezombie/status/1854125128671735885","1699795157242245121","goetoezombie"
"1853733997269913661","Wed Nov 06 11:34:09 +0000 2024","1","@democrazymedia Pejabat pelaksananya si Fufufafa? Makanya milih wapres yg mateng.","1854125112074924328","","democrazymedia","in","","0","0","0","https://x.com/Cowboy007b/status/1854125112074924328","1729828041009078272","Cowboy007b"
"1854103957255385282","Wed Nov 06 11:34:07 +0000 2024","0","@tempodotco Periksa aja belum udah main claim claim. Kebiasaan kominfo ditanya fufufafa bilangnya yg pasti bukan gibran tapi belum diselidiki","1854125105724707148","","tempodotco","in","","0","0","1","https://x.com/NoorKhamid123/status/1854125105724707148","1771991038200320000","NoorKhamid123"
"1853606899843051681","Wed Nov 06 11:12:15 +0000 2024","0","@Mdy_Asmara1701 Sama kayak kasus fufufafa dong yah gak ngaku","1854119602231636330","","Mdy_Asmara1701","in","","0","0","0","https://x.com/K_S_P24/status/1854119602231636330","1752620968105897984","K_S_P24"
"1854058402315698228","Wed Nov 06 11:11:55 +0000 2024","9","@kafkaphilia @aetherdepokk Eh tapi JD Vance juga Fufufafa deng. Dia pernah nyindir Trump sebelum jadi wapres dia. Jadi baik Trump ataupun Vance sama sama Fufufafa https://t.co/akshTXstI1","1854119517196272105","","Jus10Hendricks","in","South Australia, Australia","0","1","0","https://x.com/Jus10Hendricks/status/1854119517196272105","789097698506878976","Jus10Hendricks"
"1854009025740132655","Wed Nov 06 11:11:54 +0000 2024","1","@kucingterjepid wkwkwk fufufafa","1854119514843345036","","kucingterjepid","in","","0","0","0","https://x.com/thieerrr/status/1854119514843345036","1803099962529787904","thieerrr"
"1854083721319834050","Wed Nov 06 11:11:29 +0000 2024","39","@Tan_Mar3M 2030 indon bubar ternyata dia sendiri yg bikin krn berbagi dg fufufafa...awokwokwok","1854119409629159537","","Tan_Mar3M","in","Langit ke 7","0","2","1","https://x.com/kalagemet5010/status/1854119409629159537","1478499014744018945","kalagemet5010"
"1854044756512551054","Wed Nov 06 11:11:13 +0000 2024","0","@Indosaiya @PartaiSocmed Fufufafa buat apa dibongkar? Emang pak Prabowo merasa dirugikan dengan akun tersebut?","1854119339320107106","","Indosaiya","in","","0","0","0","https://x.com/rafli13april/status/1854119339320107106","1397820950385545221","rafli13april"
"1854036791801888834","Wed Nov 06 11:10:57 +0000 2024","2","@H4T14K4LN4L42 @prabowo @fadlizon itu seimannya imamnya ya fufufafa entah aliran agama darimana ?","1854119273838645398","","H4T14K4LN4L42","in","North Sumatra, Indonesia","0","1","0","https://x.com/TGledek2/status/1854119273838645398","1631653407193985024","TGledek2"
"1854119195157676358","Wed Nov 06 11:10:38 +0000 2024","0","Wakil Presiden AS terpilih JD Vance menjadi wakil presiden termuda ke 3 sepanjang sejarah AS. Usia 40th. Mirip2 wapres kita gibran bedanya wapres AS terlihat smart sekali sementara fufufafa terlihat beler sekali.. 🇺🇲🇺🇲🇮🇩🇮🇩 https://t.co/HRmfOurTMx","1854119195157676358","https://pbs.twimg.com/media/GbsnlO6aMAAv_ma.jpg","","in","","0","0","0","https://x.com/HalomoanHa91790/status/1854119195157676358","1766477518784380928","HalomoanHa91790"
"1854114307904287199","Wed Nov 06 11:10:26 +0000 2024","0","@_BangFu Baru juga beberapa minggu gw udah lupa kalau wapres kita adalah Fufufafa. I had to remind myself by reading tweets about him ","1854119144146551114","","_BangFu","in","South Australia, Australia","0","0","0","https://x.com/Jus10Hendricks/status/1854119144146551114","789097698506878976","Jus10Hendricks"
"1854117047376163302","Wed Nov 06 11:10:18 +0000 2024","1","@Cak_Kancil007 @feroferraferri Anjing ya malah lebih mulia Dari manusia ga ada guna @gibran_tweet FUFUFAFA bisa apa? DINASTIAP anak Bejat semua","1854119111741358460","","Cak_Kancil007","in","","0","0","0","https://x.com/duffmid878/status/1854119111741358460","1844137566007861248","duffmid878"
"1854114263671136758","Wed Nov 06 11:10:03 +0000 2024","0","@abelicanoo ipk 2.3 bisa kerja cuma buat fufufafa","1854119048428269991","","abelicanoo","in","20's","0","1","0","https://x.com/renjunarsitek/status/1854119048428269991","1446414876574773254","renjunarsitek"
"1854119015238828479","Wed Nov 06 11:09:55 +0000 2024","0","Wkwkwk ikhlas bgt klo fufufafa pindah kesono","1854119015238828479","","","in","Jakarta","0","0","0","https://x.com/nitalusianaaaa/status/1854119015238828479","1147736189786394624","nitalusianaaaa"
"1854119008796397715","Wed Nov 06 11:09:54 +0000 2024","0","WTS WTB READY WEEKEND APLIKASI PREMIUM MURAH DAN BERGARANSI BSTATION CANVA CAPCUT CHATGPT DISNEY HBOGO IQIYI NETFLIX PRIME VIDIO VIU VISION WETV YOUTUBE ️ https://t.co/HSr7CbcsBs P Diddy Fufufafa Kaesang Nurul Mega Bobby Presiden Abidzar #zonauang #zonajajan #TimnasDay https://t.co/ME7szpHs2M","1854119008796397715","https://pbs.twimg.com/media/GbsnaEqaMAAz45I.jpg","","in","","0","0","0","https://x.com/cathuarina/status/1854119008796397715","863745683920011265","cathuarina"
"1854060859414470990","Wed Nov 06 11:09:32 +0000 2024","0","@yusuf_dumdum Bu menteri yg baru mungkin bisa bongkar siapa itu fufufafa selain judol yg menteri sebelumnya gabisa ungkap.","1854118919440863251","","yusuf_dumdum","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/mfariizsyafari/status/1854118919440863251","1161229301372473344","mfariizsyafari"
"1853467975644520862","Wed Nov 06 11:09:26 +0000 2024","0","@Mdy_Asmara1701 Udah start kampanye Presiden fufufafa nih?! ","1854118890994913499","","Mdy_Asmara1701","in","","0","0","0","https://x.com/mrsdbinbdo/status/1854118890994913499","1721464912508338176","mrsdbinbdo"
"1854058402315698228","Wed Nov 06 11:09:05 +0000 2024","0","@aetherdepokk Mirip fufufafa jg tweet2 nya jaman dulu wkwk","1854118804424622583","","aetherdepokk","in","","0","0","0","https://x.com/adibayg/status/1854118804424622583","3324742850","adibayg"
"1854058402315698228","Wed Nov 06 11:08:22 +0000 2024","14","@kafkaphilia @aetherdepokk lah wapresnya aja nge ewe sofa masih mending fufufafa mah ","1854118622664556684","","kafkaphilia","in","multifandom (kinda) | he/him","0","0","0","https://x.com/ahhvell/status/1854118622664556684","1514594479923032066","ahhvell"
"1853549746331476408","Wed Nov 06 11:08:00 +0000 2024","0","@hendry_martien @msaid_didu Paling tidak ia bukan maling kaya mulyono dan fufufafa yg dudukung mayoritas orang jawa. rasakan akibatnya","1854118533623697529","","hendry_martien","in","Bruce, ACT Australia","0","1","0","https://x.com/Harunelraseed/status/1854118533623697529","532012246","Harunelraseed"
"1854118521770561660","Wed Nov 06 11:07:58 +0000 2024","0","bacot boti tolol buzzer fufufafa rot in hell kontol","1854118521770561660","","","in","","0","0","0","https://x.com/anackeen/status/1854118521770561660","1736950036028915712","anackeen"
"1853803634808734083","Wed Nov 06 11:07:27 +0000 2024","0","@QuoteAja rakyat yg menangin fufufafa what do you expect?","1854118395450691586","","QuoteAja","in","Sydney, New South Wales","0","0","0","https://x.com/Anfieldbreath/status/1854118395450691586","1104029924","Anfieldbreath"
"1854058402315698228","Wed Nov 06 11:06:58 +0000 2024","1","@anothermonokrom @aetherdepokk Eh tapi JD Vance juga Fufufafa deng. Karena dia dulu pernah nyerang Trump jauh sebelum jadi wakilnya dia. Jadi baik itu presiden atau wapresnya sama sama Fufufafa https://t.co/akshTXstI1","1854118270988923216","","Jus10Hendricks","in","South Australia, Australia","0","1","0","https://x.com/Jus10Hendricks/status/1854118270988923216","789097698506878976","Jus10Hendricks"
"1854113478824616038","Wed Nov 06 10:47:55 +0000 2024","0","Kangen Aiden kerja mulu Ai kek fufufafa lu ahh. :(","1854113478824616038","","","in","Jakarta Capital Region","0","0","0","https://x.com/sirrgguk/status/1854113478824616038","2203153466","sirrgguk"
"1854113204034740520","Wed Nov 06 10:47:53 +0000 2024","0","mending goyang fufufafa dah kata gweh","1854113467852292490","","jaykeiiie","in","","0","0","0","https://x.com/jaykeiiie/status/1854113467852292490","1405133130386739204","jaykeiiie"
"1854113174649458723","Wed Nov 06 10:46:43 +0000 2024","0","malah lebih bagus public speaking ponakanku yg baru kelas 3 sd dibanding si fufufafa ini","1854113174649458723","","","in","East Java, Indonesia","0","0","0","https://x.com/flamersyafi/status/1854113174649458723","849549275373678592","flamersyafi"
"1853182929318666477","Wed Nov 06 10:46:30 +0000 2024","0","@karimasoyou Nanti liput lagi kalo fufufafa ketangkap","1854113122363347111","","karimasoyou","in","","0","0","0","https://x.com/kesedyhan/status/1854113122363347111","1728641409849376768","kesedyhan"
"1854113107129639339","Wed Nov 06 10:46:27 +0000 2024","0","Nah lagi","1854113107129639339","","","in","Lampung","0","0","0","https://x.com/muhammadrefo_s/status/1854113107129639339","460972123","muhammadrefo_s"
"1854113083452788837","Wed Nov 06 10:46:21 +0000 2024","0","Jadi fufufafa ini sebenernya siapa si?","1854113083452788837","","","in","ÜT: -7.259585,112.736231","0","0","0","https://x.com/calvinjpang/status/1854113083452788837","42328108","calvinjpang"
"1854113081041072633","Wed Nov 06 10:46:20 +0000 2024","0","ganyang fufufafa ayo mari kita ganyang fufufafa~ (idk wtf am i even saying anymore)","1854113081041072633","","","in","","0","0","0","https://x.com/Shenixwoy/status/1854113081041072633","1756167352885125120","Shenixwoy"
"1854112949088243972","Wed Nov 06 10:45:49 +0000 2024","0","Trump menang gold nyungsep","1854112949088243972","","","in","","0","0","0","https://x.com/bungdree/status/1854112949088243972","72007047","bungdree"
"1854112878837785033","Wed Nov 06 10:45:32 +0000 2024","2","di indo ada fufufafa di amrik ada trump buset dunia mau jadi apa","1854112878837785033","","","in","blue spring ✿⁠ ","0","0","0","https://x.com/soobieline/status/1854112878837785033","1768190419178033152","soobieline"
"1853943341664391369","Wed Nov 06 10:45:07 +0000 2024","0","@BudiBukanIntel wkwkwkwk di kelas gue juga njir foto si fufufafa ditaro dimana tau ga dipajang","1854112773938225299","","BudiBukanIntel","in","","0","0","0","https://x.com/SAGIMIUMIU/status/1854112773938225299","1612299536009146370","SAGIMIUMIU"
"1853809019695304837","Wed Nov 06 10:44:51 +0000 2024","0","@sosmedkeras Fufufafa d tangkap","1854112705474650460","","sosmedkeras","in","Balangan Kalsel","0","0","0","https://x.com/mdeddyn77/status/1854112705474650460","2736541010","mdeddyn77"
"1853820406358262108","Wed Nov 06 10:44:30 +0000 2024","2","@S4N_W1B1 @erickthohir Ayo pak @prabowo jgn lg Fufufafa &amp; gerombolannya merongrong kepemimpinan bapak demi 🇮🇩","1854112618920976489","","S4N_W1B1","in","","0","0","1","https://x.com/Joxplalong/status/1854112618920976489","1414014630507081731","Joxplalong"
"1853645536622268743","Wed Nov 06 10:43:45 +0000 2024","0","@tanganjojo statementnya nyelekit tp itu realitanya","1854112427333537854","","tanganjojo","in","Your Mind","0","0","0","https://x.com/urfate__/status/1854112427333537854","1250853300959711232","urfate__"
"1854110685653078496","Wed Nov 06 10:43:10 +0000 2024","0","@itscecehhh_ Wangi dah tu rambut","1854112283116626028","","itscecehhh_","in","","0","0","0","https://x.com/RHudaiby/status/1854112283116626028","2221606680","RHudaiby"
"1853940127451828517","Wed Nov 06 10:42:39 +0000 2024","0","@DokterTifa @prabowo lebih tepatnya bonekanya bapaknya si fufufafa","1854112150270394657","","DokterTifa","in","Indonesia 🇮🇩","0","0","0","https://x.com/GarudaGert/status/1854112150270394657","1561371280427089920","GarudaGert"
"1854081712432857412","Wed Nov 06 10:42:20 +0000 2024","47","@DokterTifa @prabowo Apakah beliau termasuk baby sitter-nya juga ? Koq yang terima pemimpin negara lain si fufufafa ? https://t.co/YHzlaADcLK","1854112072021536916","https://pbs.twimg.com/media/GbshGoCbMAAdd2N.jpg","DokterTifa","in","","0","21","5","https://x.com/Safeufree/status/1854112072021536916","1816332234489749510","Safeufree"
"1853847603571724567","Wed Nov 06 10:42:14 +0000 2024","2","@Ryan_Fighter7 pak @prabowo HABISI fufufafa &amp; gerombolannya ... bocor bocor bocor parah nih pak president","1854112047921004701","","Ryan_Fighter7","in","","0","0","1","https://x.com/Joxplalong/status/1854112047921004701","1414014630507081731","Joxplalong"
"1853943341664391369","Wed Nov 06 10:42:12 +0000 2024","2","@BudiBukanIntel Ntar fufufafa datangin ke skolah2 itu buat bagi buku tulis dan susu...","1854112038546747655","","BudiBukanIntel","in","","0","0","0","https://x.com/JarBoy99702/status/1854112038546747655","1832232443132440580","JarBoy99702"
"1854111345983267299","Wed Nov 06 10:42:08 +0000 2024","0","@dumbbaan Cerah","1854112023430533458","","dumbbaan","in","","0","0","0","https://x.com/RHudaiby/status/1854112023430533458","2221606680","RHudaiby"
"1854111944049090910","Wed Nov 06 10:41:49 +0000 2024","4","Fufufafa Awards ","1854111944049090910","","","in","Nusantara","0","2","0","https://x.com/DjolaFix/status/1854111944049090910","174156881","DjolaFix"
"1854010969317572833","Wed Nov 06 10:41:45 +0000 2024","0","@LexWu_13 Hancur Indonesia gara2 si Fufufafa...","1854111924918915158","","LexWu_13","in","","0","0","0","https://x.com/Ganda_waras/status/1854111924918915158","1803805353337131008","Ganda_waras"
"1854111574350524596","Wed Nov 06 10:41:44 +0000 2024","1","@intaneje Tidur","1854111920649122226","","intaneje","in","","0","0","0","https://x.com/RHudaiby/status/1854111920649122226","2221606680","RHudaiby"
"1854111913292018035","Wed Nov 06 10:41:42 +0000 2024","0","sooo many things to say tp cok wakil gua fufufafa anjenggggg","1854111913292018035","","","in","Siena, Toscana","0","0","0","https://x.com/formula1248/status/1854111913292018035","1268126026044866560","formula1248"
"1854070901979107423","Wed Nov 06 10:41:27 +0000 2024","0","@xpRAY_boy @CNNIndonesia ya terus harus bilang apa bang biar gak cuci tangan dan terima kasih? ganyang fufufafa?","1854111849270431780","","xpRAY_boy","in","","0","0","0","https://x.com/LeeMiiNerale/status/1854111849270431780","1506215981567602688","LeeMiiNerale"
"1854108010005848499","Wed Nov 06 10:40:44 +0000 2024","1","@mihrabku Jika Fufufafa adalah Slamet dan Slamet keturunan pak Mulyana. Pertanyaannya: apakah anaknya Fufufafa cucu keturunan PKI juga?","1854111668487463126","","mihrabku","in","masuk gang samping Indomaret","0","1","0","https://x.com/jopielivia/status/1854111668487463126","53660498","jopielivia"
"1853982543550521571","Wed Nov 06 10:40:09 +0000 2024","0","@JhonSitorus_18 Suruh belajar adab sama @BramastaVerrell klo di forum tuh si fufufafa","1854111522307596349","","JhonSitorus_18","in","","0","0","0","https://x.com/hanifelramdan/status/1854111522307596349","1615516579298701312","hanifelramdan"
"1854082438223614100","Wed Nov 06 10:40:02 +0000 2024","4","@DudeRafay60339 @cempluk_AB Justru keburukan itu sdg kita rasakan skrg dg karakter kelusrga besar @jokowi yg mencla mencle mngusung si fufufafa @gibran_tweet ikut pilpres https://t.co/njd1hRsRBh","1854111492163219864","https://pbs.twimg.com/media/GbsgkxPaEAA_7d3.jpg","DudeRafay60339","in","","0","1","1","https://x.com/bonapasogit24/status/1854111492163219864","1741650995313295360","bonapasogit24"
"1854027282530402513","Wed Nov 06 10:38:57 +0000 2024","0","@yoeskenawas Ini pasti satu golongan ama pembela Koruptor ","1854111222230401046","","yoeskenawas","in","Taiwan","0","0","0","https://x.com/goetoezombie/status/1854111222230401046","1699795157242245121","goetoezombie"
"1853618246819487898","Wed Nov 06 10:38:34 +0000 2024","0","@EdyKiantolol @ffffvalue @sociotalker Ganyang fufufafa sekarang juga","1854111123622289867","","EdyKiantolol","in","","0","1","0","https://x.com/sipapahmuda/status/1854111123622289867","1371114193940713476","sipapahmuda"
"1854070901979107423","Wed Nov 06 10:38:22 +0000 2024","32","@KreakSemarang @CNNIndonesia Halah fufufafa aja sampai skrg masih kebal hukum","1854111076050510228","","KreakSemarang","in","","0","0","0","https://x.com/Oxerion161091/status/1854111076050510228","1524091082153553920","Oxerion161091"
"1854067324099404273","Wed Nov 06 10:38:11 +0000 2024","0","@geloraco Pengen dengar fufufafa ngomong apa ","1854111028516397347","","geloraco","in","Jakarta","0","0","0","https://x.com/irfanwahidi60/status/1854111028516397347","230692266","irfanwahidi60"
"1853810038374273270","Wed Nov 06 10:37:48 +0000 2024","0","@xquitavee Kalau Budi Arie ditangkap satu gang Fufufafa Blok Medan kampanye ono di Medan pada gemetaran ","1854110930831130808","","xquitavee","in","","0","0","0","https://x.com/SarinembahFarm/status/1854110930831130808","1494882723923906561","SarinembahFarm"
"1854056493307572281","Wed Nov 06 10:37:04 +0000 2024","1","@AmerEurope Kalo fokus ke character assasination (bahkan asasinasi beneran) tanpa introspeksi diri ujungnya gak akan menang sama kayak di Indonesia. Mau Trump penjahat perang pun bisa dibalikkan karena overhate itu gak pernah bagus dan justified","1854110746113974467","","AmerEurope","in","","0","0","0","https://x.com/back2dust2/status/1854110746113974467","1061990933460185088","back2dust2"
"1854014622837424214","Wed Nov 06 10:36:23 +0000 2024","0","@tilehopper Disini malah fufufafa","1854110576672420219","","tilehopper","in","","0","0","0","https://x.com/48squadsama/status/1854110576672420219","1211156372","48squadsama"
"1854110553763176887","Wed Nov 06 10:36:18 +0000 2024","0","Salah satu hal yang paling berkesan di masa kepemimpinan Donald Trump di periode pertama (2017-2021) adalah Asian Games 2018 di Indonesia. Semoga kepemimpinan Presiden Trump di periode kedua sama seperti di periode pertama mengedepankan visi perdamaian dunia. https://t.co/ZQCJrb9HSn","1854110553763176887","https://pbs.twimg.com/media/GbsfuQRaoAAgTOJ.jpg","","in","texas","0","0","0","https://x.com/initialb0007/status/1854110553763176887","1760643713523703808","initialb0007"
"1854090460362609050","Wed Nov 06 10:36:00 +0000 2024","0","@susipudjiastuti @prabowo @40 percaya amat bu omon² bacot boneka bapaknya fufufafa ","1854110477481386082","","susipudjiastuti","in","Indonesia 🇮🇩","0","0","0","https://x.com/GarudaGert/status/1854110477481386082","1561371280427089920","GarudaGert"
"1854110267308974527","Wed Nov 06 10:35:10 +0000 2024","0","Fufufafa emang kosong... dan songong...","1854110267308974527","","","in","","0","0","0","https://x.com/MlayuTerus/status/1854110267308974527","1764458654676451328","MlayuTerus"
"1853673802590511141","Wed Nov 06 10:28:08 +0000 2024","1","@DokterTifa Fufufafa itu gibran si pejabat ilegal anak dari si penipu berijazah palsu jokowi tokoh perusak negara dimana hutan rusak pasir pantai rusak keuangan negara rusak kepandaian generasi penerus merosot sistem haji rusak tatanan aturan negara rusak mental pejuang jendral rusak","1854108498478649572","","DokterTifa","in","","0","0","0","https://x.com/OmpePope/status/1854108498478649572","1585417481258033152","OmpePope"
"1854108413581562146","Wed Nov 06 10:27:48 +0000 2024","0","gue udah nyatok ajg padahal blm mandi keterlaluan bgt lupanya","1854108413581562146","","","in","","0","0","0","https://x.com/hyyewzon/status/1854108413581562146","1405795170520420352","hyyewzon"
"1854094573364289819","Wed Nov 06 10:27:38 +0000 2024","0","@drraitio ganyang fufufafa ...","1854108373937242295","","drraitio","in","20 .ᐟ","0","0","0","https://x.com/lighhtbeam/status/1854108373937242295","1523674090959433729","lighhtbeam"
"1854108308594119023","Wed Nov 06 10:27:23 +0000 2024","0","Negara sendiri aja morat marit wakilnya fufufafa kok ngeribetin negara lain ","1854108308594119023","","","in","","0","0","0","https://x.com/vunnystuff/status/1854108308594119023","1494928918427492352","vunnystuff"
